id,label,group_id
20030228_easy_ham/01473.1b15dc3174af070411cb9f2bd16add15#1472,0,1397
20030228_easy_ham/01474.87ab36335ec20ae5f4f60955a1c07c5f#1473,0,1398
20030228_easy_ham/01475.031c58f71a4943490cc3b5aeb13b795c#1474,0,1399
20030228_easy_ham/01476.63631b2e613c4c2cafa59a581e2f620b#1475,0,1400
20030228_easy_ham/01477.705f3f5f15f10c4ed2f2cf802e1a5bf1#1476,0,1401
20030228_easy_ham/01478.6539703e21dfb4f52faa4db689dbc6d5#1477,0,1402
20030228_easy_ham/01479.c8a6082ee6a9e21154786f69c71b95bd#1478,0,1403
20030228_easy_ham/01480.1d6e92e72f85630b288a712075387058#1479,0,1404
20030228_easy_ham/01481.cf3798a158a9f359fd048b6a2895a878#1480,0,1405
20030228_easy_ham/01482.a3576ddec34b0481a9a671c1f3c141c3#1481,0,1406
20030228_easy_ham/01483.25278a257e2a09ef840351510809e000#1482,0,1407
20030228_easy_ham/01484.135f04f6f10d59dbc5c67c4841f4d33f#1483,0,1408
20030228_easy_ham/01485.4efa6516427c6184adbb4f559ee84055#1484,0,1409
20030228_easy_ham/01486.d055246ae702f2eaac34a5ce2719c87e#1485,0,1410
20030228_easy_ham/01487.7bfc394e400ea1925c895925dfeb6b6a#1486,0,1411
20030228_easy_ham/01488.e5500a90fb3169185bfcf41ef381bd7d#1487,0,1412
20030228_easy_ham/01489.408e736d2c2fb22b64f9b588c788dad1#1488,0,1413
20030228_easy_ham/01490.859db59aa3abbf8c92e1766d1aa147b5#1489,0,1414
20030228_easy_ham/01491.870d988a32a3c80dd577625de0f2b708#1490,0,1415
20030228_easy_ham/01492.d8e254a173dfdaf36911e9e76ed3e518#1491,0,1416
20030228_easy_ham/01493.54825a42c8197a8f7045cf4eca7f3ec3#1492,0,1417
20030228_easy_ham/01494.546fc9949239936419fc8decce22bd7e#1493,0,1418
20030228_easy_ham/01495.4e9c81cc55d6f717163921629055bc6a#1494,0,1419
20030228_easy_ham/01496.eb636682660e89dc6411f4587d18bdc8#1495,0,1420
20030228_easy_ham/01497.7bd463ca8ed96d9d4e12ed6a3958008c#1496,0,1421
20030228_easy_ham/01498.e0d9701d1bf2798b86efb602a44d072b#1497,0,1422
20030228_easy_ham/01499.a60b4403c9b03c1812b8aaa7d3e666df#1498,0,1423
20030228_easy_ham/01500.e0ad2000e488cfcfb840cb50a9383c01#1499,0,1424
20030228_easy_ham/01501.78f2f952275ec4ddeb969cf596d3ac66#1500,0,1425
20030228_easy_ham/01502.e49f253ddfc6fb63d759ad198890404f#1501,0,1426
20030228_easy_ham/01503.5e13994a5676296ed31b14e83367031c#1502,0,1427
20030228_easy_ham/01504.3a306a038f96c31abe2440db7f7c6806#1503,0,1428
20030228_easy_ham/01505.736da2d34e20948b7287da130be6e7da#1504,0,1429
20030228_easy_ham/01506.4bbed296f60b0c14d64999d64081fe40#1505,0,1430
20030228_easy_ham/01507.e06cf7fcfb3a512f43c827529c19a9e6#1506,0,1431
20030228_easy_ham/01508.8e4d2554f8964f6b4d78170884abd0d3#1507,0,1432
20030228_easy_ham/01509.e13d579ab7ecc89514b343c16ea37ecc#1508,0,1433
20030228_easy_ham/01510.08454da046a34bf7a209a3f3957066fa#1509,0,1434
20030228_easy_ham/01511.61654b90f93541b604ca624bca8ffc8e#1510,0,1435
20030228_easy_ham/01512.9a1a7937d7a0691e79d806bdfbda28a3#1511,0,1436
20030228_easy_ham/01513.80c5fbd984e4ff243d1deeae20ca78b8#1512,0,1437
20030228_easy_ham/01514.5038367be8c46c0ade062ddd7e03422d#1513,0,1438
20030228_easy_ham/01515.8eef4db7541adb66e4da229a41666635#1514,0,1437
20030228_easy_ham/01516.c4f43cc7b838c86bae2005e25850f08b#1515,0,1439
20030228_easy_ham/01517.254d90491f1660ec23989b4bfc90d2ec#1516,0,1438
20030228_easy_ham/01518.cc9c410a551f14cd20f150b73d226353#1517,0,1440
20030228_easy_ham/01519.9b05511d9273ddffdbc1f45dd43fd9ee#1518,0,1441
20030228_easy_ham/01520.2a29e50286ea0bc939e9fb4c9cc13a50#1519,0,1442
20030228_easy_ham/01521.ab51de7c30aa23d361c81b99cfb55d3a#1520,0,1443
20030228_easy_ham/01522.399f9b55d65180631a94a13de6048244#1521,0,1444
20030228_easy_ham/01523.bdb6a45d09498aa3d8328161459adb26#1522,0,1445
20030228_easy_ham/01524.59942583cc58fa95ab7d333121598c2c#1523,0,1446
20030228_easy_ham/01525.fb1d9c8b16b705c53e4cbaf0c1658767#1524,0,1447
20030228_easy_ham/01526.c30529e56e1407674dfcb3f7080ec91b#1525,0,1448
20030228_easy_ham/01527.81281cede1b20e6bbfd9f53ee846f815#1526,0,1449
20030228_easy_ham/01528.09b67e7e14a95859ee6353702058323c#1527,0,1450
20030228_easy_ham/01529.a34b955e2414056d9d41b48c95f7f15e#1528,0,1451
20030228_easy_ham/01530.a942433d8d15aa78b6dbee89bf0f09d8#1529,0,1452
20030228_easy_ham/01531.b1009af0f58d3f0002fbcb3d95f6c1f1#1530,0,1453
20030228_easy_ham/01532.9baef6f6223b67dc9a0354edabd518d7#1531,0,1454
20030228_easy_ham/01533.9043f31a8168ff0742a99269f4628d2a#1532,0,1455
20030228_easy_ham/01534.0af697b73ae39808dd4035294018be4d#1533,0,1456
20030228_easy_ham/01535.5820cd5a31671e561c20802d2e005914#1534,0,1457
20030228_easy_ham/01536.9182389be6cb243f644c8cb962a5679e#1535,0,1458
20030228_easy_ham/01537.ded3233d7649ef141c30e4cc1349f790#1536,0,1459
20030228_easy_ham/01538.5360a2f683734ab1db6aed00cb329fcb#1537,0,1460
20030228_easy_ham/01539.1c647c2f17378d671f0b94c25767f708#1538,0,1461
20030228_easy_ham/01540.a88bbd554b661bc22b47ebbd2763e88d#1539,0,1462
20030228_easy_ham/01541.88870557aa0c4375f11749cf5cbc6c05#1540,0,1463
20030228_easy_ham/01542.ed72bf2cd81ccd4c076533fb0af004e5#1541,0,1464
20030228_easy_ham/01543.044ee0da6eaa44adbadc131be0bcb2d2#1542,0,1465
20030228_easy_ham/01544.62616d90c7904be02b84255b8dd94006#1543,0,1466
20030228_easy_ham/01545.0ead90c2ca16ba3631a48c1fff4fa3ef#1544,0,1467
20030228_easy_ham/01546.600ca62f96dca0db15aa9ebbb19426a8#1545,0,1468
20030228_easy_ham/01547.637d2970bb87c9f4090d809bfa16fe9a#1546,0,1469
20030228_easy_ham/01548.e180f41d2fba17905a020043c78febc9#1547,0,1470
20030228_easy_ham/01549.a465f982502ac6d7c10118f1939f6974#1548,0,1471
20030228_easy_ham/01550.a036d340bdcf122c8eca891557d50b51#1549,0,1472
20030228_easy_ham/01551.f08fe347237aafcc3c8cff08a9cf94c3#1550,0,1473
20030228_easy_ham/01552.340f1924ed7f83b0db34841845465f7d#1551,0,1473
20030228_easy_ham/01553.da9908f7cf34f302bb78a9986f901ac5#1552,0,1474
20030228_easy_ham/01554.0aed12846b3981a2a13adf793083e4f0#1553,0,1475
20030228_easy_ham/01555.14d3d514cf6188c29a13e0d2cdb90a8c#1554,0,1476
20030228_easy_ham/01556.126fd032d9f624e282a711df96f64cc6#1555,0,1477
20030228_easy_ham/01557.25496d0c7fc8acbf284debadd4f1dc07#1556,0,1478
20030228_easy_ham/01558.72508aead37c2c8073e32f9e33e62532#1557,0,1479
20030228_easy_ham/01559.8648558d73a0837e970b7720184fdffe#1558,0,1480
20030228_easy_ham/01560.62422bb7104da6017e5568907fd41fb7#1559,0,1481
20030228_easy_ham/01561.4d9ed1a0103b1a90cfd91921b9014124#1560,0,1482
20030228_easy_ham/01562.c9d27ce4f88c44947e1480991162b11c#1561,0,1483
20030228_easy_ham/01563.15052ebc391295c9d722e9b7f9e01f6e#1562,0,1482
20030228_easy_ham/01564.a9ec7dadba295233cc729b3f7410e983#1563,0,1484
20030228_easy_ham/01565.c10c0b0e0c9903345e28f9c17fc84400#1564,0,1485
20030228_easy_ham/01566.d3880fbc5242d59335e33c7485ac692e#1565,0,1486
20030228_easy_ham/01567.451fa9142ae23a1c09dbbc87a09c557d#1566,0,1487
20030228_easy_ham/01568.ef4cc7ced238f479403332ec27f3e562#1567,0,1488
20030228_easy_ham/01569.f7c58b134199bd4d821ca41598e7d79c#1568,0,1486
20030228_easy_ham/01570.8328542217bef2e4eb7ee644609efdbb#1569,0,1489
20030228_easy_ham/01571.a12d989267cd61ed856ebc41cc9075bc#1570,0,1490
20030228_easy_ham/01572.75046f3a9b60454aa0432ddfe764154d#1571,0,1491
20030228_easy_ham/01573.5f924ad49f0980813de1a9d02dc958d1#1572,0,1492
20030228_easy_ham/01574.5c7050ec28a486ed83aac7d6ee562038#1573,0,1493
20030228_easy_ham/01575.9eec6737661d3d57e8b3ca91200d7ef7#1574,0,1492
20030228_easy_ham/01576.6b733eba3bd6a287e0ef2a99b9afbd68#1575,0,1488
20030228_easy_ham/01577.481ae48bcd887cf4af60219de12f42a1#1576,0,1494
20030228_easy_ham/01578.c6f29a4932ca0d892e409d8233619022#1577,0,1495
20030228_easy_ham/01579.434bedd57f027223f76db3d11f4d960e#1578,0,1495
20030228_easy_ham/01580.18d5a4c41d28019ab90c111133a07d6a#1579,0,1494
20030228_easy_ham/01581.83fd47e65808dbeddb6340cfcf40b44f#1580,0,1496
20030228_easy_ham/01582.251d2e9ec5028a548d6ddfa3dffe86c2#1581,0,1497
20030228_easy_ham/01583.588f335629805c17aaa6b880c2f586c7#1582,0,1498
20030228_easy_ham/01584.c2bc0fb5826431ed3df58a0fc968c068#1583,0,1499
20030228_easy_ham/01585.b819696d5221a8f929902b77a2fc966b#1584,0,1500
20030228_easy_ham/01586.9f27ed39ecac8ed15e18dc166e930005#1585,0,1501
20030228_easy_ham/01587.574845236697b5ca4b2133ec681b224a#1586,0,1502
20030228_easy_ham/01588.f0623dc7b744dd2ba0417f8f0a98662f#1587,0,1503
20030228_easy_ham/01589.be65e620bca0f1734cd13c71aea78d4c#1588,0,1504
20030228_easy_ham/01590.8403446e474e3cc1f6acfa87058463a1#1589,0,1505
20030228_easy_ham/01591.7504f83163aa1c627354192d452a43e3#1590,0,1506
20030228_easy_ham/01592.2b5d8fc350354b303b6baf2d27f531df#1591,0,1507
20030228_easy_ham/01593.72453c2f0f6643b4e5f7da773a850b9d#1592,0,1508
20030228_easy_ham/01594.9e0ea187c7d58d78b9c2a00ecbb57e70#1593,0,1509
20030228_easy_ham/01595.2dda182ee17cdc04e14dd985a9845330#1594,0,1510
20030228_easy_ham/01596.fa947ffc2560132f53cc7c0bbf39b584#1595,0,1510
20030228_easy_ham/01597.03954d8ac44189d40142445ac632f6cf#1596,0,1511
20030228_easy_ham/01598.3e6e25959eae3d358e21d7144f61c42b#1597,0,1512
20030228_easy_ham/01599.30e5cb62246ea4c06dbe1f8024ef9ffc#1598,0,1513
20030228_easy_ham/01600.2a010487f947580f4281abdb3afe5750#1599,0,1514
20030228_easy_ham/01601.e5488e0e0b9bde9c22e601b1450b63b1#1600,0,1515
20030228_easy_ham/01602.2fd825dddd8dd74f7f82b2d93aeafc8e#1601,0,1516
20030228_easy_ham/01603.d3522fb154c0d7e5fcaf91d7720c3ea5#1602,0,1517
20030228_easy_ham/01604.6034486f13e8427d9e70ad088092d856#1603,0,1518
20030228_easy_ham/01605.41b0a44d660334296aa720bb40b1c405#1604,0,1519
20030228_easy_ham/01606.cf1844a356849ed8cdafb12185afd52f#1605,0,1519
20030228_easy_ham/01607.85bc88e7dae2efaa4f87e070272008b4#1606,0,1520
20030228_easy_ham/01608.17c1ea3c65f8c32d5762fb045daafcf2#1607,0,1521
20030228_easy_ham/01609.9e95ea932d2a0d804e7f53bb8d551fa4#1608,0,1522
20030228_easy_ham/01610.b932de9054af897c91eb2296e8be689c#1609,0,1523
20030228_easy_ham/01611.f2803c52f689e2139f8ebb09ed5a8d91#1610,0,1524
20030228_easy_ham/01612.cdcef456e3de75e0c6478cee11565c41#1611,0,1525
20030228_easy_ham/01613.120a60ca54dbc3331f12609c19388fc4#1612,0,1526
20030228_easy_ham/01614.005f290e71d13de44d3503c640dfe57c#1613,0,1527
20030228_easy_ham/01615.63a41aa663eeaf93728e7b1ab572ce91#1614,0,1528
20030228_easy_ham/01616.f02bab7494befc6a9f31a8b12523beab#1615,0,1529
20030228_easy_ham/01617.dabfe28cb18f031b5c9335955ba0c164#1616,0,1530
20030228_easy_ham/01618.c12a22faa8de12e5dacd4d988a0b50a7#1617,0,1531
20030228_easy_ham/01619.e65e0291e555b111a9acd8b2267a0e1f#1618,0,1532
20030228_easy_ham/01620.444bae1904c633c8de3f890cf9e5a5b3#1619,0,1533
20030228_easy_ham/01621.877e68b6e88c06b95504693c90cef86a#1620,0,1534
20030228_easy_ham/01622.91f94fb37ab624a4b3f0b26fbc428c25#1621,0,1535
20030228_easy_ham/01623.e4e8861a3bb3e57547fddbaba4b76f3f#1622,0,1536
20030228_easy_ham/01624.594e8b3d4bb51222991dde7f1db2e5a4#1623,0,1537
20030228_easy_ham/01625.a7d55f4ad9a62d11bf4e0e5894963f70#1624,0,1538
20030228_easy_ham/01626.daf72a49b735dc3319a809ec520f2283#1625,0,1539
20030228_easy_ham/01627.99a91446ce39d668286e93f7703dba3a#1626,0,1540
20030228_easy_ham/01628.ec313c39ed14b11c19c8621f679fe2cd#1627,0,1541
20030228_easy_ham/01629.0ff6ccf08604c57e81a797521f9c0e6d#1628,0,1542
20030228_easy_ham/01630.2ce9002966c4aabfcd51c0ed8182b513#1629,0,1543
20030228_easy_ham/01631.2cba1b5addc12959348f0318a6cd9bee#1630,0,1544
20030228_easy_ham/01632.60dcbeefdff4ef0a1a8fb4625240507c#1631,0,1545
20030228_easy_ham/01633.3eb28763a8b55952e8050cbade5daa49#1632,0,1546
20030228_easy_ham/01634.124f7f456644842860afd1522cd88b55#1633,0,1547
20030228_easy_ham/01635.7ee140ca2744c34a2ed33de3ceecb016#1634,0,1548
20030228_easy_ham/01636.07c82f37d072bce96820af0bbef80eff#1635,0,1549
20030228_easy_ham/01637.cd9dec755fc9e6d819137b8e0111e031#1636,0,1550
20030228_easy_ham/01638.1025c8d81a3ce398f65fb401537214fb#1637,0,1551
20030228_easy_ham/01639.9ebb5f33ccd9bcfb089d758b7523f0c5#1638,0,1552
20030228_easy_ham/01640.75e754f7e80ce9c9e26898513069d35f#1639,0,1553
20030228_easy_ham/01641.af4f10c1dad2aea2637aa8cd093adc34#1640,0,1554
20030228_easy_ham/01642.6e47b00b04a6f2cb1cf9c5c86031132d#1641,0,1555
20030228_easy_ham/01643.e3c2e047714a395c583f80730acd3762#1642,0,1556
20030228_easy_ham/01644.77c7add87dfb454c2bcc8ce9f60482bd#1643,0,1557
20030228_easy_ham/01645.f61b77d47c074402d1ee5976e9a4fd7d#1644,0,1558
20030228_easy_ham/01646.6943600e0de67c472ee13c9f14345e0f#1645,0,1559
20030228_easy_ham/01647.c5afcba50538a5f49d6e261f6bcfed40#1646,0,1560
20030228_easy_ham/01648.7758ab9d9eb224bcb73e0e8e803e92c9#1647,0,1561
20030228_easy_ham/01649.5bcdd9205f59d95e025a2896a38ee2bb#1648,0,1562
20030228_easy_ham/01650.f51bd31e8f0e63be278c22d7a4d2bf10#1649,0,1560
20030228_easy_ham/01651.7cafcb2d9dcaadd665afabc65c267f36#1650,0,1563
20030228_easy_ham/01652.864cc509960bb627696e65943038856e#1651,0,1564
20030228_easy_ham/01653.b13797de35037c4f26356e89ba3f9fb1#1652,0,1565
20030228_easy_ham/01654.ade7f371dd3f7c4393baf201b803755a#1653,0,1566
20030228_easy_ham/01655.c3fc45d31d7f105f7baa0d7617f71402#1654,0,1567
20030228_easy_ham/01656.705cfa5ceb056324fe8fef48d12754db#1655,0,1568
20030228_easy_ham/01657.a57fd76dcafe47299543685aa2387d32#1656,0,1569
20030228_easy_ham/01658.eeb706ce24cbbf2cd21648a4781a1464#1657,0,1570
20030228_easy_ham/01659.1d4646886358156accce640171c77c1d#1658,0,1571
20030228_easy_ham/01660.2ac623f4f429bbe90824fa535e73b558#1659,0,1572
20030228_easy_ham/01661.1393ea887720c777d1429b07fce98ab4#1660,0,1573
20030228_easy_ham/01662.4257318f87e53aa246882d00e42c67d5#1661,0,1574
20030228_easy_ham/01663.16e55768065036480deaa72ebb3bd8d5#1662,0,1575
20030228_easy_ham/01664.f726e854a4f84a55fa0961e65c372e8d#1663,0,1576
20030228_easy_ham/01665.e849ebd7ee95f02a6f4d937acb7575e2#1664,0,1577
20030228_easy_ham/01666.531649d2c834408569b5aba7d5b2b9fb#1665,0,1578
20030228_easy_ham/01667.4aac42588f98c49a6d4c39c4e65d3387#1666,0,1579
20030228_easy_ham/01668.8880ac0caa45450bea484d7e9cafdece#1667,0,1580
20030228_easy_ham/01669.d4ebf95243e3b22d80ea63a1f2be06cc#1668,0,1580
20030228_easy_ham/01670.2f86bbeac16f343c0c9e8d9d363cabb2#1669,0,1581
20030228_easy_ham/01671.572d5d58699f0b03e959bbdc6ee14e83#1670,0,1582
20030228_easy_ham/01672.dd744a40e87e0715cd0153fef3a63a99#1671,0,1583
20030228_easy_ham/01673.6a0570ff6d45b717e0b6352d8fbf7ad4#1672,0,1584
20030228_easy_ham/01674.6bb054bf786bfbfeacc78dd1918ffbfa#1673,0,1585
20030228_easy_ham/01675.5e3a4fdad399e2557d6921d7e938faef#1674,0,1586
20030228_easy_ham/01676.b1039d148dbb347b468973dc6bfe0319#1675,0,1587
20030228_easy_ham/01677.35908078146d2d19fccf8b786aa83cf7#1676,0,1588
20030228_easy_ham/01678.8f5053b1fda58d8224b0fb4827413912#1677,0,1589
20030228_easy_ham/01679.e027f2af78c05f8498f09d7979cd127d#1678,0,1590
20030228_easy_ham/01680.3c26c587b4fe3b681981c38f90593e02#1679,0,1591
20030228_easy_ham/01681.0e74974631f665395f5e6b01148b4bee#1680,0,1592
20030228_easy_ham/01682.aabc3014dc8e7bbf3748d1e1b2afbf56#1681,0,1593
20030228_easy_ham/01683.59383d91430d9cb58e7d0aa4e25b1320#1682,0,1594
20030228_easy_ham/01684.94ca5ccaec9be05c252bf32961a86a3d#1683,0,1595
20030228_easy_ham/01685.26beacaa0fa03cb6199c57b8a99a2852#1684,0,1596
20030228_easy_ham/01686.146b27f3890e3350b0e596b42e18a985#1685,0,1597
20030228_easy_ham/01687.305d7c2b4c83864ca868937855ad1b27#1686,0,1598
20030228_easy_ham/01688.77ff25da8e59d16dfba5c708a0cf3b69#1687,0,1599
20030228_easy_ham/01689.f3dfa7db118b7738bcdaa1cd81a0f1e2#1688,0,1600
20030228_easy_ham/01690.c20b0ff2930d9b36d7aa70e54939d12c#1689,0,1601
20030228_easy_ham/01691.6057cf5e982869286b4742cee5639a4b#1690,0,1602
20030228_easy_ham/01692.3349a6670b58d2a39307e87ae0012294#1691,0,1603
20030228_easy_ham/01693.5f6c04f93ace9da3b5f9e0906ba608c2#1692,0,1604
20030228_easy_ham/01694.5bae1500a6c23344cde8b81dd95a2dd7#1693,0,1605
20030228_easy_ham/01695.5914721a121b85cfdc0e39bf4b4e8970#1694,0,1606
20030228_easy_ham/01696.70dc9da58ada190c2c66f34986636594#1695,0,1607
20030228_easy_ham/01697.75f57c5146462b574d13349e5c0c4bcc#1696,0,1608
20030228_easy_ham/01698.906dd11cca6bee22c6843afb597c87a3#1697,0,1609
20030228_easy_ham/01699.235f7aea351e2aa201447c134468f723#1698,0,1610
20030228_easy_ham/01700.03a577fc11e0a5121098e0dc83c97d6c#1699,0,1611
20030228_easy_ham/01701.a28b76746a64d3d352375a462f4f8404#1700,0,1612
20030228_easy_ham/01702.3a7add5306fcbf4ac7eb42c57c125e85#1701,0,1613
20030228_easy_ham/01703.db99848ddb40f4d5a0694557363c7250#1702,0,1613
20030228_easy_ham/01704.7f2b82a41322fa94c43a0dbb75472ff4#1703,0,1614
20030228_easy_ham/01705.54f25b5c3ce8b81c56da0ef6693c5ffb#1704,0,1615
20030228_easy_ham/01706.582f22e10f4f792eb0efe0499d37db30#1705,0,1616
20030228_easy_ham/01707.46172a3da4e739c7b65a3b3aa3869e9d#1706,0,1617
20030228_easy_ham/01708.49621617c6fee0551ce210e30094898a#1707,0,1618
20030228_easy_ham/01709.f25ce16131a4a1e9b4eb4e04f748509a#1708,0,1619
20030228_easy_ham/01710.c86ae674674567c5779cfb7a30385e45#1709,0,1620
20030228_easy_ham/01711.95d3ab2beeba9b96666d25c09de2143f#1710,0,1621
20030228_easy_ham/01712.c20d5899b4b27415389a10cd4f400019#1711,0,1622
20030228_easy_ham/01713.7e6c3f51ab4a45f60fbb0968d56f512c#1712,0,1623
20030228_easy_ham/01714.822fd92abf93a33969943a291d819fdf#1713,0,1624
20030228_easy_ham/01715.30f57f8851044a464064eec4c938963d#1714,0,1625
20030228_easy_ham/01716.8e1547062c811ff9b62183ad65bf4ed6#1715,0,1626
20030228_easy_ham/01717.7b6864b6307973a30ec24e69fc4a466a#1716,0,1627
20030228_easy_ham/01718.049911b67a0ff546e80e2acc6bcbe6ff#1717,0,1628
20030228_easy_ham/01719.a401ddc61fc3d89fbaee70ea107a9956#1718,0,1629
20030228_easy_ham/01720.edac63c7227d89192cc41c922d689d22#1719,0,1630
20030228_easy_ham/01721.33f28d80618a37469e4530603d6f8b5b#1720,0,1631
20030228_easy_ham/01722.d77de28865080535c4e108eada26ed24#1721,0,1632
20030228_easy_ham/01723.26284dbbc6f595fdc9c388008e5aa72c#1722,0,1633
20030228_easy_ham/01724.9dd46d474cc33df16c9443ac6759e679#1723,0,1634
20030228_easy_ham/01725.80327e3b2580e1e277165899b2532871#1724,0,1635
20030228_easy_ham/01726.1c598ff775a4de81c391eb9bb738d0c9#1725,0,1636
20030228_easy_ham/01727.d6713b65baf275582be556a87a824dd4#1726,0,1637
20030228_easy_ham/01728.0bbb7ccf73587c7f02655596e7fa6477#1727,0,1638
20030228_easy_ham/01729.01f5d745e5bca5dcb35f0f863f4b0bdf#1728,0,1639
20030228_easy_ham/01730.3d930e2d4968f325cc6a773df09e8969#1729,0,1640
20030228_easy_ham/01731.48b91fabd8e14b220898d3daef4ff0b1#1730,0,1641
20030228_easy_ham/01732.6c654f95a549a4f09daff21def44f511#1731,0,1642
20030228_easy_ham/01733.7b8c9da065dd15894b0c6f851ac461e8#1732,0,1643
20030228_easy_ham/01734.e1c6a4364e0762f323cd69d23e030fc8#1733,0,1644
20030228_easy_ham/01735.d038cbb36f734c5ddbb023d074711d10#1734,0,1645
20030228_easy_ham/01736.c66fbc9c72afb9ea062537d3635d1d6c#1735,0,1646
20030228_easy_ham/01737.0adb46c649c37f8f26c46c6d1b0d8d93#1736,0,1647
20030228_easy_ham/01738.780eecf7f0db1db00bd0a6248de51260#1737,0,1648
20030228_easy_ham/01739.f57fcc3356b4c910af8ac2ce06d7301c#1738,0,1649
20030228_easy_ham/01740.22ff82ab4b9265075924f41abe0460f7#1739,0,1650
20030228_easy_ham/01741.2a15d667c53727befded94d9b526afff#1740,0,1651
20030228_easy_ham/01742.e5c02ab6101d2a7759f059da0e6385ca#1741,0,1652
20030228_easy_ham/01743.07f7f47e25de2b8f08cabfc5ef3e3709#1742,0,1653
20030228_easy_ham/01744.add31f8a35fa0fd63e70eacd58c82a44#1743,0,1654
20030228_easy_ham/01745.46a467858b1369e9513a8a369a67a70b#1744,0,1655
20030228_easy_ham/01746.06fb7b96d18dae121abb94e8a7624f4b#1745,0,1656
20030228_easy_ham/01747.147241797a056a32e99562b240ebb283#1746,0,1657
20030228_easy_ham/01748.69dcabe5a5fe6ffc5e20522e4c5477e4#1747,0,1658
20030228_easy_ham/01749.da79f6e9c4f07174e5dec173c9481b99#1748,0,1659
20030228_easy_ham/01750.73b4d9ab83de83ae58707c8bdcda0fc5#1749,0,1660
20030228_easy_ham/01751.bff303bb4466a91b0f88491b207e8ed8#1750,0,1661
20030228_easy_ham/01752.a672617b99187e1c4029bc33a4e8a596#1751,0,1662
20030228_easy_ham/01753.ae52e350b9847d6f5c6ca350c4f4eacb#1752,0,1663
20030228_easy_ham/01754.8fbef0589564bb19c088156227772fb9#1753,0,1664
20030228_easy_ham/01755.51e8b76626231abf27c682904ee4b4c1#1754,0,1665
20030228_easy_ham/01756.0e8cedd7ff0e281e2da6e6c40fd177a8#1755,0,1666
20030228_easy_ham/01757.994c77afc8d6fb072d8b95ccfdf09627#1756,0,1667
20030228_easy_ham/01758.ace2433031b3ea150e728b34850cdceb#1757,0,1668
20030228_easy_ham/01759.9f36557559ed64908479a42411c17b4b#1758,0,1669
20030228_easy_ham/01760.bfe819f6abc823642064dc200a54be39#1759,0,1670
20030228_easy_ham/01761.3dc0d0a66c067a0de0afd63c2524594e#1760,0,1671
20030228_easy_ham/01762.9c9c7d47366cfecf47ceff0f68554ec9#1761,0,1672
20030228_easy_ham/01763.33f1ae2bd826fe0fcee7fa711e6658a0#1762,0,1673
20030228_easy_ham/01764.67be9637b8f7f4dd85f8a96b016a92ed#1763,0,1674
20030228_easy_ham/01765.1fdea814d93c5d2f3254299057e78ed5#1764,0,1675
20030228_easy_ham/01766.cb970cd14ed91de5dc42765019865a19#1765,0,1676
20030228_easy_ham/01767.6311d2facfb91a58256337892138dd6e#1766,0,1677
20030228_easy_ham/01768.d947c066118f7fe81e5d4b45fc572f94#1767,0,1678
20030228_easy_ham/01769.c9114afaa3ce4beff694dc5cfcfed322#1768,0,1679
20030228_easy_ham/01770.0e2c720e2d4abac3f8734b9914186f21#1769,0,1680
20030228_easy_ham/01771.dafcc5e0c21e3748ff6169c2c9fa0e63#1770,0,1681
20030228_easy_ham/01772.e17237d8112c2741c1b8819ed4cff474#1771,0,1682
20030228_easy_ham/01773.e0850dc6f3d7e902f61de852025ad50b#1772,0,1683
20030228_easy_ham/01774.cf5f37a5bfe6c69ad140690964495add#1773,0,1684
20030228_easy_ham/01775.4ede389289dcd6b898f0486ee505e2b7#1774,0,1685
20030228_easy_ham/01776.a24065765090b85ec4ddf2959d995685#1775,0,1686
20030228_easy_ham/01777.847e32367275b88c4d83c54288486c14#1776,0,1687
20030228_easy_ham/01778.942b9362f8c42ef1b372d45d423f33f0#1777,0,1688
20030228_easy_ham/01779.417598c604ceede305e840bf6cd39bcc#1778,0,1689
20030228_easy_ham/01780.cefffc9e96ebdadead2eb63ffc6fa8d8#1779,0,1690
20030228_easy_ham/01781.37ea8ceefdbde6881efe1460f4a9406a#1780,0,1685
20030228_easy_ham/01782.278f53b8f65fcd422cb26c5bbe74599d#1781,0,1691
20030228_easy_ham/01783.8eb2bfc28026b79260080a288a8a468c#1782,0,1692
20030228_easy_ham/01784.c15f9f673cafccec42a66a0ac5c93bcc#1783,0,1693
20030228_easy_ham/01785.e7cfe3e061b24884f128628969d5d790#1784,0,1694
20030228_easy_ham/01786.3ceb1c3eee839cc3c0493c42182a1d06#1785,0,1695
20030228_easy_ham/01787.8c7c325481bbce39e57c1fc224ded7d5#1786,0,1696
20030228_easy_ham/01788.13a01b91868ffe1729e48559df46e978#1787,0,1697
20030228_easy_ham/01789.f0bfa328796c1dbfb2be2b30c54b1d8f#1788,0,1698
20030228_easy_ham/01790.b34e1f2eb1469c7eca5e14f49bdb1956#1789,0,1699
20030228_easy_ham/01791.e4725d74c9e65532740c0939f407c063#1790,0,1700
20030228_easy_ham/01792.d692d61a2055379dbe501674ecca6b58#1791,0,1701
20030228_easy_ham/01793.40201d6bb7828b8f79e793823cc25580#1792,0,1702
20030228_easy_ham/01794.e322c3e66406d3a985a61aba25902c5b#1793,0,1703
20030228_easy_ham/01795.81e9f47a31cf1179ec98bf927e26e9de#1794,0,1704
20030228_easy_ham/01796.a693e22b61e4ab58fd68f1b52c39e293#1795,0,1694
20030228_easy_ham/01797.bc81a0859adaca5ea082f4db7cdac088#1796,0,1705
