kind,log10_guesses,gn_score,comp_score,comp_strong,entropy_bits,password_len
diceware-6,35.80022433204114,4,4,False,241.1883650238355,41
diceware-6,36.444885715486755,4,4,False,288.2495094187302,49
diceware-6,33.98679780842492,4,4,False,276.48422332000655,47
diceware-6,33.1804136027932,4,4,False,252.9536511225592,43
diceware-6,36.00620579846549,4,4,False,247.07100807319733,42
diceware-6,34.95303888820909,4,4,False,276.48422332000655,47
diceware-6,36.26485857376286,4,4,False,311.7800816161776,53
diceware-6,36.50616075918159,4,4,False,300.01479551745393,51
diceware-6,35.79123732537449,4,4,False,252.9536511225592,43
diceware-6,36.65338375109967,4,4,False,300.01479551745393,51
diceware-6,36.184285119016934,4,4,False,264.7189372212829,45
diceware-6,36.16976249641683,4,4,False,305.89743856681577,52
diceware-6,34.91761923513332,4,4,False,258.83629417192105,44
diceware-6,35.611222392433056,4,4,False,300.01479551745393,51
diceware-6,36.41709975152431,4,4,False,288.2495094187302,49
diceware-6,36.645334748236955,4,4,False,264.7189372212829,45
diceware-6,33.941689227658735,4,4,False,311.7800816161776,53
diceware-6,36.820851939175945,4,4,False,270.6015802706447,46
diceware-6,34.404458900534735,4,4,False,317.66272466553943,54
diceware-6,36.36983240489603,4,4,False,282.3668663693684,48
diceware-6,36.321900407415264,4,4,False,270.6015802706447,46
diceware-6,35.59405319650016,4,4,False,300.01479551745393,51
diceware-6,34.74143897748229,4,4,False,288.2495094187302,49
diceware-6,36.95180692758211,4,4,False,288.2495094187302,49
diceware-6,36.38753200151,4,4,False,270.6015802706447,46
diceware-6,35.45076533756866,4,4,False,282.3668663693684,48
diceware-6,34.294372608206864,4,4,False,252.9536511225592,43
diceware-6,36.76257137164095,4,4,False,270.6015802706447,46
diceware-6,36.34442904248235,4,4,False,288.2495094187302,49
diceware-6,32.93990714469915,4,4,False,270.6015802706447,46
diceware-6,35.33137442000989,4,4,False,288.2495094187302,49
diceware-6,35.63739073045538,4,4,False,288.2495094187302,49
diceware-6,36.094684630936456,4,4,False,264.7189372212829,45
diceware-6,37.132778133195025,4,4,False,264.7189372212829,45
diceware-6,36.77160543541289,4,4,False,323.54536771490126,55
diceware-6,34.8346595828115,4,4,False,282.3668663693684,48
diceware-6,35.91288478093451,4,4,False,294.1321524680921,50
diceware-6,36.35389213074263,4,4,False,252.9536511225592,43
diceware-6,37.275530601243894,4,4,False,282.3668663693684,48
diceware-6,35.39383819989813,4,4,False,282.3668663693684,48
diceware-6,35.69870026735834,4,4,False,270.6015802706447,46
diceware-6,35.31706379066989,4,4,False,300.01479551745393,51
diceware-6,36.442337342021126,4,4,False,264.7189372212829,45
diceware-6,34.74336949237713,4,4,False,282.3668663693684,48
diceware-6,33.91294639277113,4,4,False,323.54536771490126,55
diceware-6,36.06411105547448,4,4,False,294.1321524680921,50
diceware-6,31.476704631596323,4,4,False,229.4230789251118,39
diceware-6,35.179024142682835,4,4,False,258.83629417192105,44
diceware-6,33.81281790690048,4,4,False,258.83629417192105,44
diceware-6,34.73289351788847,4,4,False,294.1321524680921,50
diceware-6,33.93332607802939,4,4,False,282.3668663693684,48
diceware-6,36.689536604858155,4,4,False,270.6015802706447,46
diceware-6,33.12324240020586,4,4,False,270.6015802706447,46
diceware-6,35.461420051463165,4,4,False,258.83629417192105,44
diceware-6,36.52957894040936,4,4,False,276.48422332000655,47
diceware-6,35.20672708363532,4,4,False,317.66272466553943,54
diceware-6,36.57316851071425,4,4,False,300.01479551745393,51
diceware-6,33.928346743318706,4,4,False,247.07100807319733,42
diceware-6,33.71945877912131,4,4,False,300.01479551745393,51
diceware-6,35.459598061434136,4,4,False,223.54043587574998,38
diceware-6,36.076481297406836,4,4,False,264.7189372212829,45
diceware-6,35.63768058172265,4,4,False,235.30572197447367,40
diceware-6,34.0677990937357,4,4,False,276.48422332000655,47
diceware-6,34.88307544479434,4,4,False,217.65779282638815,37
diceware-6,36.76426469188303,4,4,False,282.3668663693684,48
diceware-6,36.70203211628015,4,4,False,270.6015802706447,46
diceware-6,37.101518734013595,4,4,False,305.89743856681577,52
diceware-6,36.84327454907492,4,4,False,300.01479551745393,51
diceware-6,37.15231515930844,4,4,False,276.48422332000655,47
diceware-6,35.93536777431183,4,4,False,288.2495094187302,49
diceware-6,36.90803701939162,4,4,False,282.3668663693684,48
diceware-6,35.797846574517386,4,4,False,235.30572197447367,40
diceware-6,33.87793680460419,4,4,False,288.2495094187302,49
diceware-6,35.746967343047665,4,4,False,282.3668663693684,48
diceware-6,36.2156648214303,4,4,False,247.07100807319733,42
diceware-6,37.4626927981593,4,4,False,276.48422332000655,47
diceware-6,36.01727178518796,4,4,False,294.1321524680921,50
diceware-6,37.134974159625386,4,4,False,288.2495094187302,49
diceware-6,35.66867390265209,4,4,False,229.4230789251118,39
diceware-6,35.03685885253447,4,4,False,288.2495094187302,49
diceware-6,35.65061025273225,4,4,False,252.9536511225592,43
diceware-6,33.31068141557049,4,4,False,247.07100807319733,42
diceware-6,35.04926127193555,4,4,False,282.3668663693684,48
diceware-6,35.00624342721474,4,4,False,276.48422332000655,47
diceware-6,37.4136043635638,4,4,False,258.83629417192105,44
diceware-6,37.25397726521682,4,4,False,276.48422332000655,47
diceware-6,35.9383691941941,4,4,False,270.6015802706447,46
diceware-6,35.69408157729416,4,4,False,300.01479551745393,51
diceware-6,34.46360350841314,4,4,False,294.1321524680921,50
diceware-6,36.56773512669301,4,4,False,294.1321524680921,50
diceware-6,33.97553169914748,4,4,False,294.1321524680921,50
diceware-6,35.67589374122078,4,4,False,258.83629417192105,44
diceware-6,34.9097888051698,4,4,False,329.42801076426315,56
diceware-6,34.2050220752205,4,4,False,294.1321524680921,50
diceware-6,35.85183967049358,4,4,False,311.7800816161776,53
diceware-6,36.03480844912146,4,4,False,288.2495094187302,49
diceware-6,35.90917078195796,4,4,False,300.01479551745393,51
diceware-6,34.88489069167496,4,4,False,264.7189372212829,45
diceware-6,35.52256104607863,4,4,False,270.6015802706447,46
diceware-6,36.983805029509,4,4,False,288.2495094187302,49
diceware-6,34.25179714708473,4,4,False,270.6015802706447,46
diceware-6,36.492928586011686,4,4,False,276.48422332000655,47
diceware-6,34.54233488672353,4,4,False,276.48422332000655,47
diceware-6,35.371817940048565,4,4,False,241.1883650238355,41
diceware-6,37.069722037421506,4,4,False,241.1883650238355,41
diceware-6,34.65076625784899,4,4,False,241.1883650238355,41
diceware-6,36.94629894900933,4,4,False,288.2495094187302,49
diceware-6,35.42694051102642,4,4,False,247.07100807319733,42
diceware-6,36.30746408372267,4,4,False,282.3668663693684,48
diceware-6,36.15954883921614,4,4,False,323.54536771490126,55
diceware-6,36.38130259728124,4,4,False,288.2495094187302,49
diceware-6,37.089451624536075,4,4,False,294.1321524680921,50
diceware-6,36.945367949816976,4,4,False,270.6015802706447,46
diceware-6,34.85880941169671,4,4,False,276.48422332000655,47
diceware-6,35.1334557334085,4,4,False,276.48422332000655,47
diceware-6,35.46724214119878,4,4,False,247.07100807319733,42
diceware-6,36.31497167135324,4,4,False,247.07100807319733,42
diceware-6,36.939188312527186,4,4,False,288.2495094187302,49
diceware-6,34.35002168810857,4,4,False,311.7800816161776,53
diceware-6,36.21761557743061,4,4,False,276.48422332000655,47
diceware-6,36.69034189918709,4,4,False,258.83629417192105,44
diceware-6,35.053950966494156,4,4,False,288.2495094187302,49
diceware-6,34.096738604562994,4,4,False,264.7189372212829,45
diceware-6,37.540464764536495,4,4,False,294.1321524680921,50
diceware-6,35.46245690902853,4,4,False,276.48422332000655,47
diceware-6,35.003045486411736,4,4,False,270.6015802706447,46
diceware-6,35.4292893679154,4,4,False,300.01479551745393,51
diceware-6,35.84259163267183,4,4,False,264.7189372212829,45
diceware-6,36.28924975250138,4,4,False,300.01479551745393,51
diceware-6,34.61378810759952,4,4,False,264.7189372212829,45
diceware-6,36.19055723419996,4,4,False,282.3668663693684,48
diceware-6,37.218410085175094,4,4,False,323.54536771490126,55
diceware-6,34.49728403308849,4,4,False,282.3668663693684,48
diceware-6,35.84967070042476,4,4,False,288.2495094187302,49
diceware-6,35.70679467235943,4,4,False,282.3668663693684,48
diceware-6,32.7237406975367,4,4,False,282.3668663693684,48
diceware-6,31.809142247950305,4,4,False,258.83629417192105,44
diceware-6,35.845276938666174,4,4,False,264.7189372212829,45
diceware-6,36.344952127301184,4,4,False,235.30572197447367,40
diceware-6,35.60666639415454,4,4,False,270.6015802706447,46
diceware-6,36.00885288159926,4,4,False,270.6015802706447,46
diceware-6,35.75691811555284,4,4,False,247.07100807319733,42
diceware-6,33.52641433703907,4,4,False,258.83629417192105,44
diceware-6,35.04786218043024,4,4,False,300.01479551745393,51
diceware-6,34.292144420591846,4,4,False,282.3668663693684,48
diceware-6,33.17013213373626,4,4,False,270.6015802706447,46
diceware-6,35.02473258010852,4,4,False,258.83629417192105,44
diceware-6,35.30883401097032,4,4,False,317.66272466553943,54
diceware-6,36.59944922669307,4,4,False,264.7189372212829,45
diceware-6,36.622072739729354,4,4,False,276.48422332000655,47
diceware-6,35.31586231988379,4,4,False,252.9536511225592,43
diceware-6,36.4744079197625,4,4,False,294.1321524680921,50
diceware-6,34.71750795038574,4,4,False,270.6015802706447,46
diceware-6,35.18629207025164,4,4,False,282.3668663693684,48
diceware-6,36.86716829654719,4,4,False,235.30572197447367,40
diceware-6,34.477068819416765,4,4,False,276.48422332000655,47
diceware-6,35.81682055724707,4,4,False,270.6015802706447,46
diceware-6,36.054539090401654,4,4,False,294.1321524680921,50
diceware-6,33.77497035503276,4,4,False,276.48422332000655,47
diceware-6,36.78158981448696,4,4,False,317.66272466553943,54
diceware-6,36.64477340982495,4,4,False,294.1321524680921,50
diceware-6,36.62403829830583,4,4,False,300.01479551745393,51
diceware-6,36.90828240401183,4,4,False,294.1321524680921,50
diceware-6,35.93748833870896,4,4,False,229.4230789251118,39
diceware-6,34.7698281317029,4,4,False,247.07100807319733,42
diceware-6,37.381007821000935,4,4,False,276.48422332000655,47
diceware-6,36.1553213177445,4,4,False,276.48422332000655,47
diceware-6,35.07414008954563,4,4,False,247.07100807319733,42
diceware-6,36.35210640524377,4,4,False,305.89743856681577,52
diceware-6,34.42545133895898,4,4,False,341.1932968629868,58
diceware-6,36.87304145480821,4,4,False,264.7189372212829,45
diceware-6,35.91347606889194,4,4,False,317.66272466553943,54
diceware-6,35.346102428419215,4,4,False,294.1321524680921,50
diceware-6,36.907005641056834,4,4,False,288.2495094187302,49
diceware-6,36.03331537630908,4,4,False,288.2495094187302,49
diceware-6,35.847567976135316,4,4,False,282.3668663693684,48
diceware-6,35.69317203369681,4,4,False,282.3668663693684,48
diceware-6,36.726011358291125,4,4,False,258.83629417192105,44
diceware-6,34.96774197566986,4,4,False,288.2495094187302,49
diceware-6,34.37509869888361,4,4,False,300.01479551745393,51
diceware-6,36.015482254639025,4,4,False,288.2495094187302,49
diceware-6,36.59876690419186,4,4,False,211.7751497770263,36
diceware-6,35.116652525580676,4,4,False,282.3668663693684,48
diceware-6,34.449265951463836,4,4,False,270.6015802706447,46
diceware-6,35.993486142585745,4,4,False,300.01479551745393,51
diceware-6,36.47710668349241,4,4,False,282.3668663693684,48
diceware-6,33.45076828281938,4,4,False,235.30572197447367,40
diceware-6,36.5911916927983,4,4,False,252.9536511225592,43
diceware-6,35.76811338568396,4,4,False,270.6015802706447,46
diceware-6,35.904376412449466,4,4,False,288.2495094187302,49
diceware-6,36.410740566263186,4,4,False,270.6015802706447,46
diceware-6,36.018776538738955,4,4,False,276.48422332000655,47
diceware-6,37.12408117698493,4,4,False,282.3668663693684,48
diceware-6,33.55366240115283,4,4,False,282.3668663693684,48
diceware-6,36.125015796202824,4,4,False,270.6015802706447,46
diceware-6,33.66563957957948,4,4,False,294.1321524680921,50
diceware-6,35.56083495966892,4,4,False,258.83629417192105,44
diceware-6,36.30140133412971,4,4,False,282.3668663693684,48
diceware-6,36.61107647558937,4,4,False,311.7800816161776,53
diceware-6,37.39215465161742,4,4,False,294.1321524680921,50
diceware-6,36.24880248390851,4,4,False,241.1883650238355,41
diceware-6,35.177671140486105,4,4,False,252.9536511225592,43
diceware-6,35.022808555139456,4,4,False,311.7800816161776,53
diceware-6,36.753982981733486,4,4,False,270.6015802706447,46
diceware-6,35.462700877592226,4,4,False,305.89743856681577,52
diceware-6,35.848841119255994,4,4,False,247.07100807319733,42
diceware-6,35.93023112686486,4,4,False,294.1321524680921,50
diceware-6,33.872117973872626,4,4,False,258.83629417192105,44
diceware-6,35.85210429439761,4,4,False,311.7800816161776,53
diceware-6,36.762964904351406,4,4,False,276.48422332000655,47
diceware-6,35.50201435957483,4,4,False,241.1883650238355,41
diceware-6,34.69951095329485,4,4,False,288.2495094187302,49
diceware-6,33.194086533407095,4,4,False,270.6015802706447,46
diceware-6,36.59468154865948,4,4,False,270.6015802706447,46
diceware-6,35.67993312809248,4,4,False,276.48422332000655,47
diceware-6,35.582488733328475,4,4,False,264.7189372212829,45
diceware-6,31.97641180010701,4,4,False,311.7800816161776,53
diceware-6,34.95927560247668,4,4,False,305.89743856681577,52
diceware-6,32.796613778508465,4,4,False,282.3668663693684,48
diceware-6,36.1517503106101,4,4,False,264.7189372212829,45
diceware-6,34.43994680168824,4,4,False,276.48422332000655,47
diceware-6,32.67187215906721,4,4,False,270.6015802706447,46
diceware-6,34.490669400098085,4,4,False,282.3668663693684,48
diceware-6,35.03200592794621,4,4,False,270.6015802706447,46
diceware-6,34.254921189754256,4,4,False,288.2495094187302,49
diceware-6,35.16192805327866,4,4,False,282.3668663693684,48
diceware-6,36.94968993530105,4,4,False,317.66272466553943,54
diceware-6,34.677013483778005,4,4,False,264.7189372212829,45
diceware-6,36.37696292860916,4,4,False,252.9536511225592,43
diceware-6,36.214980411038404,4,4,False,264.7189372212829,45
diceware-6,35.06439434763073,4,4,False,241.1883650238355,41
diceware-6,33.67150111183063,4,4,False,264.7189372212829,45
diceware-6,34.10500851060488,4,4,False,311.7800816161776,53
diceware-6,33.788941317585106,4,4,False,264.7189372212829,45
diceware-6,35.739941474882585,4,4,False,294.1321524680921,50
diceware-6,35.70342003197636,4,4,False,276.48422332000655,47
diceware-6,36.82654768831311,4,4,False,294.1321524680921,50
diceware-6,35.25377037105207,4,4,False,282.3668663693684,48
diceware-6,33.45528064963787,4,4,False,282.3668663693684,48
diceware-6,35.367581670267654,4,4,False,288.2495094187302,49
diceware-6,37.3869144166152,4,4,False,282.3668663693684,48
diceware-6,37.34301816112947,4,4,False,276.48422332000655,47
diceware-6,35.38848674975482,4,4,False,300.01479551745393,51
diceware-6,36.77073635141089,4,4,False,276.48422332000655,47
diceware-6,36.65125331854258,4,4,False,229.4230789251118,39
diceware-6,35.88447259764375,4,4,False,252.9536511225592,43
diceware-6,36.13339431263797,4,4,False,258.83629417192105,44
diceware-6,37.08468879901942,4,4,False,288.2495094187302,49
diceware-6,34.858868687529586,4,4,False,300.01479551745393,51
diceware-6,33.23394330767678,4,4,False,288.2495094187302,49
diceware-6,36.00610569722507,4,4,False,258.83629417192105,44
diceware-6,35.259696987996165,4,4,False,270.6015802706447,46
diceware-6,34.7296074852087,4,4,False,294.1321524680921,50
diceware-6,35.41276681770282,4,4,False,288.2495094187302,49
diceware-6,36.684097482425706,4,4,False,264.7189372212829,45
diceware-6,34.4035984066307,4,4,False,229.4230789251118,39
diceware-6,35.179899814492046,4,4,False,264.7189372212829,45
diceware-6,36.52553032412473,4,4,False,264.7189372212829,45
diceware-6,35.67761233647345,4,4,False,217.65779282638815,37
diceware-6,36.58634732727526,4,4,False,294.1321524680921,50
diceware-6,34.39994003021357,4,4,False,264.7189372212829,45
diceware-6,34.42038807857621,4,4,False,305.89743856681577,52
diceware-6,33.78823559406305,4,4,False,294.1321524680921,50
diceware-6,34.612952179316224,4,4,False,276.48422332000655,47
diceware-6,36.23090207055293,4,4,False,294.1321524680921,50
diceware-6,35.62248136253791,4,4,False,258.83629417192105,44
diceware-6,35.05601864796114,4,4,False,288.2495094187302,49
diceware-6,35.464209480991826,4,4,False,294.1321524680921,50
diceware-6,35.18021656902198,4,4,False,247.07100807319733,42
diceware-6,36.3284390429204,4,4,False,276.48422332000655,47
diceware-6,36.62163360649863,4,4,False,282.3668663693684,48
diceware-6,35.37179545201628,4,4,False,311.7800816161776,53
diceware-6,35.53544406111015,4,4,False,294.1321524680921,50
diceware-6,36.29786483297049,4,4,False,305.89743856681577,52
diceware-6,34.64705845988363,4,4,False,258.83629417192105,44
diceware-6,33.28225030517632,4,4,False,294.1321524680921,50
diceware-6,32.40593014289997,4,4,False,276.48422332000655,47
diceware-6,35.1400920606669,4,4,False,252.9536511225592,43
diceware-6,35.22564933725216,4,4,False,288.2495094187302,49
diceware-6,34.28048569717547,4,4,False,294.1321524680921,50
diceware-6,35.71000667987959,4,4,False,288.2495094187302,49
diceware-6,34.023529602961034,4,4,False,264.7189372212829,45
diceware-6,36.11794816137671,4,4,False,294.1321524680921,50
diceware-6,33.92055565373364,4,4,False,305.89743856681577,52
diceware-6,34.38074750600363,4,4,False,217.65779282638815,37
diceware-6,33.1701051512934,4,4,False,223.54043587574998,38
diceware-6,33.3728218090006,4,4,False,241.1883650238355,41
diceware-6,34.716296216742585,4,4,False,264.7189372212829,45
diceware-6,34.35903013664151,4,4,False,264.7189372212829,45
diceware-6,37.624423229778486,4,4,False,247.07100807319733,42
diceware-6,35.85008092329657,4,4,False,282.3668663693684,48
diceware-6,35.53602559817583,4,4,False,217.65779282638815,37
diceware-6,37.03977917639821,4,4,False,294.1321524680921,50
diceware-6,36.529322691210375,4,4,False,252.9536511225592,43
diceware-6,36.02770897187834,4,4,False,264.7189372212829,45
diceware-6,35.91330277618662,4,4,False,288.2495094187302,49
diceware-6,36.024979959143415,4,4,False,282.3668663693684,48
diceware-6,32.87544477480616,4,4,False,270.6015802706447,46
diceware-6,33.74390355723114,4,4,False,282.3668663693684,48
diceware-6,34.25511072650469,4,4,False,276.48422332000655,47
diceware-6,35.55728947609437,4,4,False,252.9536511225592,43
diceware-6,34.641354240189386,4,4,False,282.3668663693684,48
diceware-6,34.50211804669104,4,4,False,252.9536511225592,43
diceware-6,35.657769437284934,4,4,False,300.01479551745393,51
diceware-6,35.78246772652659,4,4,False,282.3668663693684,48
diceware-6,32.040369275206906,4,4,False,258.83629417192105,44
diceware-6,35.65902245905158,4,4,False,229.4230789251118,39
diceware-6,36.59121297556195,4,4,False,294.1321524680921,50
diceware-6,36.429126110955345,4,4,False,317.66272466553943,54
diceware-6,35.93265673517808,4,4,False,229.4230789251118,39
diceware-6,36.393894703773334,4,4,False,241.1883650238355,41
diceware-6,37.24846418599684,4,4,False,305.89743856681577,52
diceware-6,36.41520671973099,4,4,False,247.07100807319733,42
diceware-6,36.3930750823618,4,4,False,270.6015802706447,46
diceware-6,36.739044516853156,4,4,False,294.1321524680921,50
diceware-6,35.48629995249187,4,4,False,270.6015802706447,46
diceware-6,33.21639435412148,4,4,False,288.2495094187302,49
diceware-6,36.11796022160463,4,4,False,270.6015802706447,46
diceware-6,33.77768464153203,4,4,False,264.7189372212829,45
diceware-6,34.76462827429686,4,4,False,276.48422332000655,47
diceware-6,33.26793166213445,4,4,False,276.48422332000655,47
diceware-6,37.39819913121358,4,4,False,288.2495094187302,49
diceware-6,35.83460565493662,4,4,False,264.7189372212829,45
diceware-6,34.92033814953331,4,4,False,276.48422332000655,47
diceware-6,36.79583488893707,4,4,False,241.1883650238355,41
diceware-6,35.97123541501543,4,4,False,247.07100807319733,42
diceware-6,36.13372528212361,4,4,False,317.66272466553943,54
diceware-6,35.09049614894891,4,4,False,258.83629417192105,44
diceware-6,35.76992713767636,4,4,False,241.1883650238355,41
diceware-6,34.68159678807127,4,4,False,282.3668663693684,48
diceware-6,36.33666952980161,4,4,False,300.01479551745393,51
diceware-6,36.87647150345948,4,4,False,258.83629417192105,44
diceware-6,35.55326681045662,4,4,False,300.01479551745393,51
diceware-6,34.41432582891967,4,4,False,276.48422332000655,47
diceware-6,36.24695761621399,4,4,False,241.1883650238355,41
diceware-6,37.10084457389015,4,4,False,300.01479551745393,51
diceware-4-nosep,15.990453103570227,4,3,False,126.91187238980947,27
diceware-4-nosep,16.026039286732342,4,3,False,131.61231210795057,28
diceware-4-nosep,15.349552838056173,4,3,False,131.61231210795057,28
diceware-4-nosep,15.865592334465251,4,3,False,112.81055323538621,24
diceware-4-nosep,13.87777549036308,4,3,False,150.41407098051494,32
diceware-4-nosep,15.01608060476659,4,3,False,108.11011351724511,23
diceware-4-nosep,14.109302165632869,4,3,False,136.31275182609167,29
diceware-4-nosep,14.632128021834962,4,3,False,122.21143267166839,26
diceware-4-nosep,15.80568021263106,4,3,False,141.01319154423274,30
diceware-4-nosep,16.058755315137066,4,3,False,145.71363126237384,31
diceware-4-nosep,15.65340198395608,4,3,False,98.70923408096293,21
diceware-4-nosep,16.429821081561865,4,3,False,150.41407098051494,32
diceware-4-nosep,15.302317487006231,4,3,False,126.91187238980947,27
diceware-4-nosep,14.647681715947451,4,3,False,145.71363126237384,31
diceware-4-nosep,15.295107494131365,4,3,False,98.70923408096293,21
diceware-4-nosep,13.90140489143041,4,3,False,117.51099295352729,25
diceware-4-nosep,15.396933272519963,4,3,False,126.91187238980947,27
diceware-4-nosep,16.598997297414506,4,3,False,155.11451069865603,33
diceware-4-nosep,14.926667571555692,4,3,False,145.71363126237384,31
diceware-4-nosep,15.408808476685307,4,3,False,131.61231210795057,28
diceware-4-nosep,14.533760422971442,4,3,False,122.21143267166839,26
diceware-4-nosep,15.087696727848197,4,3,False,136.31275182609167,29
diceware-4-nosep,15.99294717639796,4,3,False,126.91187238980947,27
diceware-4-nosep,13.281394623888836,4,3,False,141.01319154423274,30
diceware-4-nosep,16.464934462743877,4,3,False,112.81055323538621,24
diceware-4-nosep,15.321971700379143,4,3,False,136.31275182609167,29
diceware-4-nosep,14.530028497868864,4,3,False,117.51099295352729,25
diceware-4-nosep,14.978960997149203,4,3,False,131.61231210795057,28
diceware-4-nosep,14.491478911746679,4,3,False,145.71363126237384,31
diceware-4-nosep,15.875252703213087,4,3,False,126.91187238980947,27
diceware-4-nosep,15.233606806056192,4,3,False,141.01319154423274,30
diceware-4-nosep,14.57582040032878,4,3,False,155.11451069865603,33
diceware-4-nosep,14.42536045173832,4,3,False,131.61231210795057,28
diceware-4-nosep,14.716382305777923,4,3,False,145.71363126237384,31
diceware-4-nosep,14.96351426504842,4,3,False,117.51099295352729,25
diceware-4-nosep,16.11538522157816,4,3,False,131.61231210795057,28
diceware-4-nosep,16.44045227467964,4,3,False,126.91187238980947,27
diceware-4-nosep,13.384650095481309,4,3,False,141.01319154423274,30
diceware-4-nosep,13.88501298280679,4,4,False,147.06607623404605,25
diceware-4-nosep,15.86817995561553,4,3,False,131.61231210795057,28
diceware-4-nosep,15.420348014319057,4,3,False,117.51099295352729,25
diceware-4-nosep,15.746464442400722,4,3,False,145.71363126237384,31
diceware-4-nosep,12.845214849519715,4,3,False,150.41407098051494,32
diceware-4-nosep,14.575576160014837,4,3,False,145.71363126237384,31
diceware-4-nosep,15.337183287415337,4,3,False,122.21143267166839,26
diceware-4-nosep,13.493738040589005,4,3,False,122.21143267166839,26
diceware-4-nosep,14.380809192133086,4,3,False,141.01319154423274,30
diceware-4-nosep,13.917106369388705,4,3,False,131.61231210795057,28
diceware-4-nosep,15.05923946159987,4,3,False,131.61231210795057,28
diceware-4-nosep,14.11919076905642,4,3,False,117.51099295352729,25
diceware-4-nosep,14.99458166645311,4,3,False,155.11451069865603,33
diceware-4-nosep,15.857872264881559,4,3,False,131.61231210795057,28
diceware-4-nosep,14.115299980722325,4,3,False,117.51099295352729,25
diceware-4-nosep,15.44883801342898,4,3,False,131.61231210795057,28
diceware-4-nosep,13.463818656109808,4,3,False,117.51099295352729,25
diceware-4-nosep,13.876832246461884,4,3,False,131.61231210795057,28
diceware-4-nosep,14.954172968047867,4,3,False,122.21143267166839,26
diceware-4-nosep,12.897474794145461,4,3,False,122.21143267166839,26
diceware-4-nosep,13.048649136821366,4,3,False,141.01319154423274,30
diceware-4-nosep,14.139799729981625,4,3,False,131.61231210795057,28
diceware-4-nosep,15.57561316833612,4,3,False,126.91187238980947,27
diceware-4-nosep,15.134535255418982,4,3,False,141.01319154423274,30
diceware-4-nosep,15.490769655212057,4,3,False,136.31275182609167,29
diceware-4-nosep,14.848004637033073,4,3,False,117.51099295352729,25
diceware-4-nosep,16.030865304406664,4,3,False,98.70923408096293,21
diceware-4-nosep,15.547230428577627,4,3,False,159.81495041679713,34
diceware-4-nosep,15.411286131815107,4,3,False,141.01319154423274,30
diceware-4-nosep,14.263245494158248,4,3,False,145.71363126237384,31
diceware-4-nosep,15.319790456644998,4,3,False,131.61231210795057,28
diceware-4-nosep,13.986827009918095,4,3,False,122.21143267166839,26
diceware-4-nosep,13.550541833091156,4,3,False,145.71363126237384,31
diceware-4-nosep,16.729267424113186,4,3,False,103.40967379910401,22
diceware-4-nosep,11.936204242570822,4,3,False,117.51099295352729,25
diceware-4-nosep,14.984787486154163,4,3,False,117.51099295352729,25
diceware-4-nosep,13.28330910355502,4,3,False,117.51099295352729,25
diceware-4-nosep,15.541474341188916,4,3,False,122.21143267166839,26
diceware-4-nosep,15.651147016518355,4,3,False,141.01319154423274,30
diceware-4-nosep,16.262252092240285,4,3,False,150.41407098051494,32
diceware-4-nosep,14.656113871335984,4,3,False,136.31275182609167,29
diceware-4-nosep,14.373542811506955,4,3,False,136.31275182609167,29
diceware-4-nosep,12.518471059787913,4,3,False,141.01319154423274,30
diceware-4-nosep,14.646977971518435,4,3,False,108.11011351724511,23
diceware-4-nosep,14.621845704728893,4,3,False,122.21143267166839,26
diceware-4-nosep,14.65488849372066,4,3,False,141.01319154423274,30
diceware-4-nosep,15.682527788209413,4,3,False,141.01319154423274,30
diceware-4-nosep,16.272776509652978,4,3,False,108.11011351724511,23
diceware-4-nosep,15.746901716485675,4,4,False,176.47929148085524,30
diceware-4-nosep,12.64197634653635,4,3,False,126.91187238980947,27
diceware-4-nosep,15.267868615051487,4,3,False,131.61231210795057,28
diceware-4-nosep,14.783122825578356,4,3,False,141.01319154423274,30
diceware-4-nosep,14.646578596040445,4,3,False,112.81055323538621,24
diceware-4-nosep,14.542458254539493,4,3,False,145.71363126237384,31
diceware-4-nosep,15.996387117884984,4,3,False,122.21143267166839,26
diceware-4-nosep,16.314669397943643,4,3,False,136.31275182609167,29
diceware-4-nosep,14.509229014263639,4,3,False,108.11011351724511,23
diceware-4-nosep,15.071413382804357,4,3,False,150.41407098051494,32
diceware-4-nosep,13.049584889244615,4,3,False,122.21143267166839,26
diceware-4-nosep,14.678484072302378,4,3,False,122.21143267166839,26
diceware-4-nosep,14.625005523863072,4,3,False,131.61231210795057,28
diceware-4-nosep,16.08423192054914,4,3,False,136.31275182609167,29
diceware-4-nosep,14.217481998503562,4,3,False,145.71363126237384,31
diceware-4-nosep,15.560856857536232,4,3,False,150.41407098051494,32
diceware-4-nosep,14.02864671682324,4,3,False,141.01319154423274,30
diceware-4-nosep,14.415768992091907,4,3,False,145.71363126237384,31
diceware-4-nosep,14.842672477081777,4,3,False,126.91187238980947,27
diceware-4-nosep,14.29271006044676,4,3,False,112.81055323538621,24
diceware-4-nosep,14.481109272536594,4,3,False,117.51099295352729,25
diceware-4-nosep,15.008507787294478,4,3,False,122.21143267166839,26
diceware-4-nosep,15.284344411882655,4,3,False,145.71363126237384,31
diceware-4-nosep,15.64580617418578,4,3,False,122.21143267166839,26
diceware-4-nosep,15.596714864352814,4,3,False,145.71363126237384,31
diceware-4-nosep,14.771185649107233,4,3,False,117.51099295352729,25
diceware-4-nosep,13.276100310169012,4,3,False,126.91187238980947,27
diceware-4-nosep,13.460928274643205,4,3,False,103.40967379910401,22
